Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Reactome_2022	Glutamate Neurotransmitter Release Cycle R-HSA-210500	1/23	0.0581512729120791	0.141014123394219	0	0	17.759358288770052	50.52017989878981	SLC1A1
Reactome_2022	CD28 Dependent PI3K/Akt Signaling R-HSA-389357	1/23	0.0581512729120791	0.141014123394219	0	0	17.759358288770052	50.52017989878981	FYN
Reactome_2022	Developmental Biology R-HSA-1266738	6/1073	0.0587079207600422	0.141014123394219	0	0	2.308096654578053	6.543870915604494	PRNP;NCSTN;FYN;SHANK3;GRIN2B;CDK5R1
Reactome_2022	G-protein Activation R-HSA-202040	1/24	0.0606028935764472	0.1427664319829766	0	0	16.986359761295823	47.619775632857134	GNAQ
Reactome_2022	Thromboxane Signaling Thru TP Receptor R-HSA-428930	1/24	0.0606028935764472	0.1427664319829766	0	0	16.986359761295823	47.619775632857134	GNAQ
Reactome_2022	ADP Signaling Thru P2Y Purinoceptor 1 R-HSA-418592	1/25	0.0630482552333339	0.1430261345571001	0	0	16.27777777777778	44.98941570457079	GNAQ
Reactome_2022	TRAF6 Mediated NF-kB Activation R-HSA-933542	1/25	0.0630482552333339	0.1430261345571001	0	0	16.27777777777778	44.98941570457079	APP
Reactome_2022	TRP Channels R-HSA-3295583	1/25	0.0630482552333339	0.1430261345571001	0	0	16.27777777777778	44.98941570457079	TRPM1
Reactome_2022	NOTCH3 Activation And Transmission Of Signal To Nucleus R-HSA-9013507	1/25	0.0630482552333339	0.1430261345571001	0	0	16.27777777777778	44.98941570457079	NCSTN
Reactome_2022	Synthesis Of IP3 And IP4 In Cytosol R-HSA-1855204	1/26	0.0654873735382244	0.1471963900629816	0	0	15.625882352941176	42.59456028736928	PLCB1
Reactome_2022	Protein Localization R-HSA-9609507	2/164	0.0678948118627055	0.1485755777575519	0	0	4.885432098765432	13.140814036155138	APP;PRNP
Reactome_2022	Role Of Nef In HIV-1 Replication And Disease Pathogenesis R-HSA-164952	1/27	0.067920264117738	0.1485755777575519	0	0	15.024132730015085	40.40621579213957	FYN
Reactome_2022	CREB1 Phosphorylation Thru NMDA Receptor-Mediated Activation Of RAS Signaling R-HSA-442742	1/27	0.067920264117738	0.1485755777575519	0	0	15.024132730015085	40.40621579213957	GRIN2B
Reactome_2022	Paracetamol ADME R-HSA-9753281	1/28	0.0703469425440285	0.1511842186253245	0	0	14.466957153231665	38.39987522113669	SULT1A4
Reactome_2022	DAP12 Signaling R-HSA-2424491	1/28	0.0703469425440285	0.1511842186253245	0	0	14.466957153231665	38.39987522113669	FYN
Reactome_2022	Dectin-2 Family R-HSA-5621480	1/29	0.0727674243643111	0.1550262519065758	0	0	13.949579831932772	36.55469109076161	FYN
Reactome_2022	Activated NOTCH1 Transmits Signal To Nucleus R-HSA-2122948	1/31	0.0775898601982381	0.1593333500292802	0	0	13.018300653594771	33.27892316228608	NCSTN
Reactome_2022	Antigen Activates B Cell Receptor Leading To Second Messenger Generation R-HSA-983695	1/31	0.0775898601982381	0.1593333500292802	0	0	13.018300653594771	33.27892316228608	FYN
Reactome_2022	G-protein Beta:Gamma Signaling R-HSA-397795	1/32	0.0799918451167406	0.1593333500292802	0	0	12.597722960151804	31.81971396097176	PLCB1
Reactome_2022	GPVI-mediated Activation Cascade R-HSA-114604	1/32	0.0799918451167406	0.1593333500292802	0	0	12.597722960151804	31.81971396097176	FYN
Reactome_2022	Thrombin Signaling Thru Proteinase Activated Receptors (PARs) R-HSA-456926	1/32	0.0799918451167406	0.1593333500292802	0	0	12.597722960151804	31.81971396097176	GNAQ
Reactome_2022	Cargo Concentration In ER R-HSA-5694530	1/32	0.0799918451167406	0.1593333500292802	0	0	12.597722960151804	31.81971396097176	GRIA1
Reactome_2022	Signaling By NOTCH2 R-HSA-1980145	1/32	0.0799918451167406	0.1593333500292802	0	0	12.597722960151804	31.81971396097176	NCSTN
Reactome_2022	Nuclear Signaling By ERBB4 R-HSA-1251985	1/32	0.0799918451167406	0.1593333500292802	0	0	12.597722960151804	31.81971396097176	NCSTN
Reactome_2022	Signal Amplification R-HSA-392518	1/33	0.0823876952401629	0.1627821397890315	0	0	12.20343137254902	30.463659831608904	GNAQ
Reactome_2022	CD28 Co-Stimulation R-HSA-389356	1/34	0.0847774259189093	0.163547002756951	0	0	11.833036244800953	29.20069090925436	FYN
Reactome_2022	Lysosome Vesicle Biogenesis R-HSA-432720	1/34	0.0847774259189093	0.163547002756951	0	0	11.833036244800953	29.20069090925436	APP
Reactome_2022	Metabolic Disorders Of Biological Oxidation Enzymes R-HSA-5579029	1/34	0.0847774259189093	0.163547002756951	0	0	11.833036244800953	29.20069090925436	PRNP
Reactome_2022	Glutathione Conjugation R-HSA-156590	1/36	0.0895385901937681	0.1713824577927592	0	0	11.155742296918769	26.919760773627655	PRNP
