Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	negative regulation of ion transport (GO:0043271)	1/25	0.0630482552333339	0.1168207543662413	0	0	16.27777777777778	44.98941570457079	PTK2B
GO_Biological_Process_2021	cellular response to hexose stimulus (GO:0071331)	1/25	0.0630482552333339	0.1168207543662413	0	0	16.27777777777778	44.98941570457079	KCNB1
GO_Biological_Process_2021	divalent inorganic cation homeostasis (GO:0072507)	1/25	0.0630482552333339	0.1168207543662413	0	0	16.27777777777778	44.98941570457079	GRIN1
GO_Biological_Process_2021	regulation of proteolysis involved in cellular protein catabolic process (GO:1903050)	1/25	0.0630482552333339	0.1168207543662413	0	0	16.27777777777778	44.98941570457079	PTK2B
GO_Biological_Process_2021	positive regulation of peptidyl-threonine phosphorylation (GO:0010800)	1/25	0.0630482552333339	0.1168207543662413	0	0	16.27777777777778	44.98941570457079	APP
GO_Biological_Process_2021	positive regulation of T cell migration (GO:2000406)	1/25	0.0630482552333339	0.1168207543662413	0	0	16.27777777777778	44.98941570457079	APP
GO_Biological_Process_2021	negative regulation of interleukin-1 beta production (GO:0032691)	1/26	0.0654873735382244	0.119055497080998	0	0	15.625882352941176	42.59456028736928	CX3CL1
GO_Biological_Process_2021	negative regulation of receptor-mediated endocytosis (GO:0048261)	1/26	0.0654873735382244	0.119055497080998	0	0	15.625882352941176	42.59456028736928	APP
GO_Biological_Process_2021	regulation of synapse organization (GO:0050807)	1/26	0.0654873735382244	0.119055497080998	0	0	15.625882352941176	42.59456028736928	CLN3
GO_Biological_Process_2021	glial cell development (GO:0021782)	1/26	0.0654873735382244	0.119055497080998	0	0	15.625882352941176	42.59456028736928	APP
GO_Biological_Process_2021	positive regulation of filopodium assembly (GO:0051491)	1/26	0.0654873735382244	0.119055497080998	0	0	15.625882352941176	42.59456028736928	FMR1
GO_Biological_Process_2021	positive regulation of G1/S transition of mitotic cell cycle (GO:1900087)	1/26	0.0654873735382244	0.119055497080998	0	0	15.625882352941176	42.59456028736928	PLCB1
GO_Biological_Process_2021	RNA polyadenylation (GO:0043631)	1/26	0.0654873735382244	0.119055497080998	0	0	15.625882352941176	42.59456028736928	APP
GO_Biological_Process_2021	positive regulation of microtubule polymerization or depolymerization (GO:0031112)	1/26	0.0654873735382244	0.119055497080998	0	0	15.625882352941176	42.59456028736928	CDK5R1
GO_Biological_Process_2021	mRNA polyadenylation (GO:0006378)	1/26	0.0654873735382244	0.119055497080998	0	0	15.625882352941176	42.59456028736928	APP
GO_Biological_Process_2021	positive regulation of protein kinase B signaling (GO:0051897)	2/161	0.0657448935089128	0.1192741387458147	0	0	4.978364779874214	13.550975890013062	FYN;CX3CL1
GO_Biological_Process_2021	negative regulation of catalytic activity (GO:0043086)	1/27	0.067920264117738	0.1211965287850397	0	0	15.024132730015085	40.40621579213957	CLN3
GO_Biological_Process_2021	negative regulation of cation channel activity (GO:2001258)	1/27	0.067920264117738	0.1211965287850397	0	0	15.024132730015085	40.40621579213957	FMR1
GO_Biological_Process_2021	regulation of epidermal growth factor-activated receptor activity (GO:0007176)	1/27	0.067920264117738	0.1211965287850397	0	0	15.024132730015085	40.40621579213957	APP
GO_Biological_Process_2021	positive regulation of calcium ion transmembrane transport (GO:1904427)	1/27	0.067920264117738	0.1211965287850397	0	0	15.024132730015085	40.40621579213957	CX3CL1
GO_Biological_Process_2021	positive regulation of gene silencing by miRNA (GO:2000637)	1/27	0.067920264117738	0.1211965287850397	0	0	15.024132730015085	40.40621579213957	FMR1
GO_Biological_Process_2021	positive regulation of mitotic cell cycle (GO:0045931)	1/27	0.067920264117738	0.1211965287850397	0	0	15.024132730015085	40.40621579213957	APP
GO_Biological_Process_2021	L-alpha-amino acid transmembrane transport (GO:1902475)	1/27	0.067920264117738	0.1211965287850397	0	0	15.024132730015085	40.40621579213957	SLC1A1
GO_Biological_Process_2021	negative regulation of actin filament bundle assembly (GO:0032232)	1/27	0.067920264117738	0.1211965287850397	0	0	15.024132730015085	40.40621579213957	SHANK3
GO_Biological_Process_2021	adenylate cyclase-modulating G protein-coupled receptor signaling pathway (GO:0007188)	2/165	0.0686166520074198	0.1217758826110773	0	0	4.85521472392638	13.008188553219874	GNAQ;GRM8
GO_Biological_Process_2021	regulation of MAPK cascade (GO:0043408)	2/166	0.0693410629179522	0.1217758826110773	0	0	4.825365853658536	12.877540757384397	GRM4;CX3CL1
GO_Biological_Process_2021	negative regulation of calcium ion transmembrane transporter activity (GO:1901020)	1/28	0.0703469425440285	0.1217758826110773	0	0	14.466957153231665	38.39987522113669	FMR1
GO_Biological_Process_2021	negative regulation of oxidative stress-induced cell death (GO:1903202)	1/28	0.0703469425440285	0.1217758826110773	0	0	14.466957153231665	38.39987522113669	FYN
GO_Biological_Process_2021	cellular response to acid chemical (GO:0071229)	1/28	0.0703469425440285	0.1217758826110773	0	0	14.466957153231665	38.39987522113669	CPEB4
GO_Biological_Process_2021	neutral amino acid transport (GO:0015804)	1/28	0.0703469425440285	0.1217758826110773	0	0	14.466957153231665	38.39987522113669	SLC1A1
GO_Biological_Process_2021	cytosolic calcium ion transport (GO:0060401)	1/28	0.0703469425440285	0.1217758826110773	0	0	14.466957153231665	38.39987522113669	TRPM1
GO_Biological_Process_2021	regulation of neuron migration (GO:2001222)	1/28	0.0703469425440285	0.1217758826110773	0	0	14.466957153231665	38.39987522113669	CX3CL1
GO_Biological_Process_2021	regulation of plasma membrane bounded cell projection organization (GO:0120035)	1/28	0.0703469425440285	0.1217758826110773	0	0	14.466957153231665	38.39987522113669	HOMER1
GO_Biological_Process_2021	regulation of reactive oxygen species biosynthetic process (GO:1903426)	1/28	0.0703469425440285	0.1217758826110773	0	0	14.466957153231665	38.39987522113669	GRIN1
GO_Biological_Process_2021	positive regulation of cytosolic calcium ion concentration involved in phospholipase C-activating G protein-coupled signaling pathway (GO:0051482)	1/28	0.0703469425440285	0.1217758826110773	0	0	14.466957153231665	38.39987522113669	GRM1
GO_Biological_Process_2021	positive regulation of microtubule polymerization (GO:0031116)	1/28	0.0703469425440285	0.1217758826110773	0	0	14.466957153231665	38.39987522113669	CDK5R1
GO_Biological_Process_2021	L-amino acid transport (GO:0015807)	1/28	0.0703469425440285	0.1217758826110773	0	0	14.466957153231665	38.39987522113669	SLC1A1
GO_Biological_Process_2021	positive regulation of phosphatidylinositol 3-kinase activity (GO:0043552)	1/28	0.0703469425440285	0.1217758826110773	0	0	14.466957153231665	38.39987522113669	PTK2B
GO_Biological_Process_2021	positive regulation of synapse assembly (GO:0051965)	1/28	0.0703469425440285	0.1217758826110773	0	0	14.466957153231665	38.39987522113669	GRID2
GO_Biological_Process_2021	negative regulation of interferon-gamma production (GO:0032689)	1/29	0.0727674243643111	0.124970141843056	0	0	13.949579831932772	36.55469109076161	PRNP
GO_Biological_Process_2021	negative regulation of mRNA catabolic process (GO:1902373)	1/29	0.0727674243643111	0.124970141843056	0	0	13.949579831932772	36.55469109076161	FMR1
GO_Biological_Process_2021	dicarboxylic acid transport (GO:0006835)	1/29	0.0727674243643111	0.124970141843056	0	0	13.949579831932772	36.55469109076161	SLC1A1
GO_Biological_Process_2021	regulation of response to biotic stimulus (GO:0002831)	1/29	0.0727674243643111	0.124970141843056	0	0	13.949579831932772	36.55469109076161	CX3CL1
GO_Biological_Process_2021	negative regulation of cytoskeleton organization (GO:0051494)	1/30	0.0751817250984591	0.1273546181492416	0	0	13.46788370520622	34.852823720532044	SHANK3
GO_Biological_Process_2021	negative regulation of interleukin-1 production (GO:0032692)	1/30	0.0751817250984591	0.1273546181492416	0	0	13.46788370520622	34.852823720532044	CX3CL1
GO_Biological_Process_2021	regulation of catecholamine secretion (GO:0050433)	1/30	0.0751817250984591	0.1273546181492416	0	0	13.46788370520622	34.852823720532044	KCNB1
GO_Biological_Process_2021	regulation of cation transmembrane transport (GO:1904062)	1/30	0.0751817250984591	0.1273546181492416	0	0	13.46788370520622	34.852823720532044	HOMER1
GO_Biological_Process_2021	positive regulation of lipid kinase activity (GO:0090218)	1/30	0.0751817250984591	0.1273546181492416	0	0	13.46788370520622	34.852823720532044	PTK2B
GO_Biological_Process_2021	positive regulation of phosphate metabolic process (GO:0045937)	1/30	0.0751817250984591	0.1273546181492416	0	0	13.46788370520622	34.852823720532044	APP
GO_Biological_Process_2021	maintenance of blood-brain barrier (GO:0035633)	1/30	0.0751817250984591	0.1273546181492416	0	0	13.46788370520622	34.852823720532044	SLC1A1
GO_Biological_Process_2021	negative regulation of cell population proliferation (GO:0008285)	3/379	0.0756210223841481	0.1278495495171687	0	0	3.18693009118541	8.228720295368168	APP;PTK2B;SSTR1
GO_Biological_Process_2021	negative regulation of programmed cell death (GO:0043069)	3/381	0.0765558550272974	0.1289208193351222	0	0	3.169744088111435	8.145401289309534	CLN3;PTK2B;CX3CL1
GO_Biological_Process_2021	cytokine-mediated signaling pathway (GO:0019221)	4/621	0.0775118599331469	0.1289208193351222	0	0	2.610886007563479	6.676882291554046	PTK2B;FYN;PLCB1;CX3CL1
GO_Biological_Process_2021	regulation of calcium ion-dependent exocytosis (GO:0017158)	1/31	0.0775898601982381	0.1289208193351222	0	0	13.018300653594771	33.27892316228608	KCNB1
GO_Biological_Process_2021	negative regulation of interleukin-6 production (GO:0032715)	1/31	0.0775898601982381	0.1289208193351222	0	0	13.018300653594771	33.27892316228608	CX3CL1
GO_Biological_Process_2021	regulation of cellular pH (GO:0030641)	1/31	0.0775898601982381	0.1289208193351222	0	0	13.018300653594771	33.27892316228608	CLN3
GO_Biological_Process_2021	organelle transport along microtubule (GO:0072384)	1/31	0.0775898601982381	0.1289208193351222	0	0	13.018300653594771	33.27892316228608	CLN3
GO_Biological_Process_2021	regulation of potassium ion transport (GO:0043266)	1/31	0.0775898601982381	0.1289208193351222	0	0	13.018300653594771	33.27892316228608	PTK2B
GO_Biological_Process_2021	positive regulation of proteolysis involved in cellular protein catabolic process (GO:1903052)	1/31	0.0775898601982381	0.1289208193351222	0	0	13.018300653594771	33.27892316228608	FMR1
GO_Biological_Process_2021	prostaglandin metabolic process (GO:0006693)	1/31	0.0775898601982381	0.1289208193351222	0	0	13.018300653594771	33.27892316228608	DAGLB
GO_Biological_Process_2021	positive regulation of cellular process (GO:0048522)	4/625	0.0789445102020956	0.1309213346672159	0	0	2.5935319377348365	6.585003721870883	FMR1;PTK2B;CX3CL1;GRIN1
GO_Biological_Process_2021	activation of phospholipase C activity (GO:0007202)	1/32	0.0799918451167406	0.1321538277689118	0	0	12.597722960151804	31.81971396097176	GNAQ
GO_Biological_Process_2021	cellular response to glucose stimulus (GO:0071333)	1/32	0.0799918451167406	0.1321538277689118	0	0	12.597722960151804	31.81971396097176	KCNB1
GO_Biological_Process_2021	regulation of interleukin-17 production (GO:0032660)	1/33	0.0823876952401629	0.1345768931648525	0	0	12.20343137254902	30.463659831608904	PRNP
GO_Biological_Process_2021	regulation of neurotransmitter secretion (GO:0046928)	1/33	0.0823876952401629	0.1345768931648525	0	0	12.20343137254902	30.463659831608904	FMR1
GO_Biological_Process_2021	positive regulation of ATP metabolic process (GO:1903580)	1/33	0.0823876952401629	0.1345768931648525	0	0	12.20343137254902	30.463659831608904	APP
GO_Biological_Process_2021	positive regulation of histone modification (GO:0031058)	1/33	0.0823876952401629	0.1345768931648525	0	0	12.20343137254902	30.463659831608904	FMR1
GO_Biological_Process_2021	lytic vacuole organization (GO:0080171)	1/33	0.0823876952401629	0.1345768931648525	0	0	12.20343137254902	30.463659831608904	CLN3
GO_Biological_Process_2021	positive regulation of receptor signaling pathway via JAK-STAT (GO:0046427)	1/33	0.0823876952401629	0.1345768931648525	0	0	12.20343137254902	30.463659831608904	PTK2B
GO_Biological_Process_2021	regulation of activated T cell proliferation (GO:0046006)	1/34	0.0847774259189093	0.1364288576361707	0	0	11.833036244800953	29.20069090925436	PRNP
GO_Biological_Process_2021	regulation of amyloid-beta formation (GO:1902003)	1/34	0.0847774259189093	0.1364288576361707	0	0	11.833036244800953	29.20069090925436	PRNP
GO_Biological_Process_2021	autophagosome maturation (GO:0097352)	1/34	0.0847774259189093	0.1364288576361707	0	0	11.833036244800953	29.20069090925436	CLN3
GO_Biological_Process_2021	central nervous system neuron differentiation (GO:0021953)	1/34	0.0847774259189093	0.1364288576361707	0	0	11.833036244800953	29.20069090925436	GRID2
GO_Biological_Process_2021	regulation of myoblast differentiation (GO:0045661)	1/34	0.0847774259189093	0.1364288576361707	0	0	11.833036244800953	29.20069090925436	PLCB1
GO_Biological_Process_2021	positive regulation of interleukin-12 production (GO:0032735)	1/34	0.0847774259189093	0.1364288576361707	0	0	11.833036244800953	29.20069090925436	PLCB1
GO_Biological_Process_2021	positive regulation of release of sequestered calcium ion into cytosol (GO:0051281)	1/34	0.0847774259189093	0.1364288576361707	0	0	11.833036244800953	29.20069090925436	CX3CL1
GO_Biological_Process_2021	protein destabilization (GO:0031648)	1/34	0.0847774259189093	0.1364288576361707	0	0	11.833036244800953	29.20069090925436	PRNP
GO_Biological_Process_2021	phosphorylation (GO:0016310)	3/400	0.0856916626504601	0.1376452030374305	0	0	3.0151133501259446	7.4081327275907185	APP;PTK2B;FYN
GO_Biological_Process_2021	acylglycerol catabolic process (GO:0046464)	1/35	0.087161052470787	0.1382170704326897	0	0	11.484429065743944	28.02198043525966	DAGLA
GO_Biological_Process_2021	negative regulation of T cell proliferation (GO:0042130)	1/35	0.087161052470787	0.1382170704326897	0	0	11.484429065743944	28.02198043525966	PRNP
GO_Biological_Process_2021	cellular response to virus (GO:0098586)	1/35	0.087161052470787	0.1382170704326897	0	0	11.484429065743944	28.02198043525966	FMR1
GO_Biological_Process_2021	regulation of phosphatidylinositol 3-kinase activity (GO:0043551)	1/35	0.087161052470787	0.1382170704326897	0	0	11.484429065743944	28.02198043525966	PTK2B
GO_Biological_Process_2021	positive regulation of cell cycle G1/S phase transition (GO:1902808)	1/35	0.087161052470787	0.1382170704326897	0	0	11.484429065743944	28.02198043525966	PLCB1
GO_Biological_Process_2021	regulation of T cell receptor signaling pathway (GO:0050856)	1/35	0.087161052470787	0.1382170704326897	0	0	11.484429065743944	28.02198043525966	PRNP
GO_Biological_Process_2021	positive regulation of reproductive process (GO:2000243)	1/35	0.087161052470787	0.1382170704326897	0	0	11.484429065743944	28.02198043525966	PLCB1
GO_Biological_Process_2021	regulation of embryonic development (GO:0045995)	1/36	0.0895385901937681	0.140914860497039	0	0	11.155742296918769	26.919760773627655	PLCB1
GO_Biological_Process_2021	dendrite morphogenesis (GO:0048813)	1/36	0.0895385901937681	0.140914860497039	0	0	11.155742296918769	26.919760773627655	SHANK3
GO_Biological_Process_2021	regulation of receptor internalization (GO:0002090)	1/36	0.0895385901937681	0.140914860497039	0	0	11.155742296918769	26.919760773627655	FMR1
GO_Biological_Process_2021	Wnt signaling pathway, calcium modulating pathway (GO:0007223)	1/36	0.0895385901937681	0.140914860497039	0	0	11.155742296918769	26.919760773627655	PLCB1
GO_Biological_Process_2021	regulation of cell migration (GO:0030334)	3/408	0.0896730930435702	0.140914860497039	0	0	2.9543461829176114	7.124655524357174	CLN3;PTK2B;CX3CL1
GO_Biological_Process_2021	cellular response to tumor necrosis factor (GO:0071356)	2/194	0.0905985973211172	0.1421122402022579	0	0	4.115833333333334	9.883418692801564	PTK2B;CX3CL1
GO_Biological_Process_2021	protein localization to membrane (GO:0072657)	2/195	0.0913901694336051	0.1428798518919668	0	0	4.094300518134715	9.79609450386016	KCNB1;SHANK3
GO_Biological_Process_2021	regulation of actin cytoskeleton reorganization (GO:2000249)	1/37	0.0919100543240614	0.1428798518919668	0	0	10.845315904139431	25.88717095002956	PTK2B
GO_Biological_Process_2021	regulation of intracellular pH (GO:0051453)	1/37	0.0919100543240614	0.1428798518919668	0	0	10.845315904139431	25.88717095002956	CLN3
GO_Biological_Process_2021	phospholipid biosynthetic process (GO:0008654)	1/37	0.0919100543240614	0.1428798518919668	0	0	10.845315904139431	25.88717095002956	CLN3
GO_Biological_Process_2021	positive regulation of signaling receptor activity (GO:2000273)	1/37	0.0919100543240614	0.1428798518919668	0	0	10.845315904139431	25.88717095002956	SHANK3
GO_Biological_Process_2021	regulation of apoptotic signaling pathway (GO:2001233)	1/38	0.0942754600676397	0.145774688254055	0	0	10.551669316375198	24.91812960155312	CX3CL1
GO_Biological_Process_2021	response to estradiol (GO:0032355)	1/38	0.0942754600676397	0.145774688254055	0	0	10.551669316375198	24.91812960155312	SSTR1
GO_Biological_Process_2021	lysosome organization (GO:0007040)	1/38	0.0942754600676397	0.145774688254055	0	0	10.551669316375198	24.91812960155312	CLN3
GO_Biological_Process_2021	negative regulation of protein secretion (GO:0050709)	1/39	0.0966348226059749	0.147844473317944	0	0	10.273477812177502	24.00722856261286	KCNB1
GO_Biological_Process_2021	negative regulation of secretion by cell (GO:1903531)	1/39	0.0966348226059749	0.147844473317944	0	0	10.273477812177502	24.00722856261286	GRM7
GO_Biological_Process_2021	regulation of ion transmembrane transporter activity (GO:0032412)	1/39	0.0966348226059749	0.147844473317944	0	0	10.273477812177502	24.00722856261286	HOMER1
GO_Biological_Process_2021	regulation of peptidyl-threonine phosphorylation (GO:0010799)	1/39	0.0966348226059749	0.147844473317944	0	0	10.273477812177502	24.00722856261286	APP
GO_Biological_Process_2021	membrane protein proteolysis (GO:0033619)	1/39	0.0966348226059749	0.147844473317944	0	0	10.273477812177502	24.00722856261286	NCSTN
GO_Biological_Process_2021	vesicle cytoskeletal trafficking (GO:0099518)	1/39	0.0966348226059749	0.147844473317944	0	0	10.273477812177502	24.00722856261286	CLN3
GO_Biological_Process_2021	generation of neurons (GO:0048699)	2/202	0.0969883084834843	0.1481244992480631	0	0	3.9496	9.21506784748764	CX3CL1;CDK5R1
GO_Biological_Process_2021	negative regulation of cell-substrate adhesion (GO:0010812)	1/40	0.0989881570768417	0.1498618614978667	0	0	10.009552538964304	23.149643297736706	CX3CL1
GO_Biological_Process_2021	regulation of microtubule polymerization (GO:0031113)	1/40	0.0989881570768417	0.1498618614978667	0	0	10.009552538964304	23.149643297736706	CDK5R1
GO_Biological_Process_2021	positive regulation of catalytic activity (GO:0043085)	1/40	0.0989881570768417	0.1498618614978667	0	0	10.009552538964304	23.149643297736706	NCSTN
GO_Biological_Process_2021	positive regulation of cation channel activity (GO:2001259)	1/40	0.0989881570768417	0.1498618614978667	0	0	10.009552538964304	23.149643297736706	SHANK3
GO_Biological_Process_2021	lymphocyte migration (GO:0072676)	1/40	0.0989881570768417	0.1498618614978667	0	0	10.009552538964304	23.149643297736706	CX3CL1
GO_Biological_Process_2021	regulation of cell development (GO:0060284)	1/41	0.1013354785701334	0.1526179044669774	0	0	9.758823529411766	22.34105716043935	CX3CL1
GO_Biological_Process_2021	regulation of filopodium assembly (GO:0051489)	1/41	0.1013354785701334	0.1526179044669774	0	0	9.758823529411766	22.34105716043935	FMR1
GO_Biological_Process_2021	regulation of response to DNA damage stimulus (GO:2001020)	1/41	0.1013354785701334	0.1526179044669774	0	0	9.758823529411766	22.34105716043935	FMR1
GO_Biological_Process_2021	regulation of chemokine production (GO:0032642)	1/42	0.1036768021441789	0.1548026478750713	0	0	9.520325203252032	21.57759706198385	APP
GO_Biological_Process_2021	regulation of nervous system development (GO:0051960)	1/42	0.1036768021441789	0.1548026478750713	0	0	9.520325203252032	21.57759706198385	CX3CL1
GO_Biological_Process_2021	regulation of ubiquitin-dependent protein catabolic process (GO:2000058)	1/42	0.1036768021441789	0.1548026478750713	0	0	9.520325203252032	21.57759706198385	PTK2B
GO_Biological_Process_2021	heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules (GO:0007157)	1/42	0.1036768021441789	0.1548026478750713	0	0	9.520325203252032	21.57759706198385	GRID2
GO_Biological_Process_2021	monocyte chemotaxis (GO:0002548)	1/42	0.1036768021441789	0.1548026478750713	0	0	9.520325203252032	21.57759706198385	CX3CL1
GO_Biological_Process_2021	regulation of cell-substrate adhesion (GO:0010810)	1/43	0.1060121428192819	0.1564084076569712	0	0	9.293183940242765	20.85577860728659	CX3CL1
GO_Biological_Process_2021	cellular glucose homeostasis (GO:0001678)	1/43	0.1060121428192819	0.1564084076569712	0	0	9.293183940242765	20.85577860728659	KCNB1
GO_Biological_Process_2021	cellular response to glucose starvation (GO:0042149)	1/43	0.1060121428192819	0.1564084076569712	0	0	9.293183940242765	20.85577860728659	CPEB4
GO_Biological_Process_2021	cellular response to retinoic acid (GO:0071300)	1/43	0.1060121428192819	0.1564084076569712	0	0	9.293183940242765	20.85577860728659	PTK2B
GO_Biological_Process_2021	signal release from synapse (GO:0099643)	1/43	0.1060121428192819	0.1564084076569712	0	0	9.293183940242765	20.85577860728659	GRM4
GO_Biological_Process_2021	positive regulation of phospholipase C activity (GO:0010863)	1/43	0.1060121428192819	0.1564084076569712	0	0	9.293183940242765	20.85577860728659	GNAQ
GO_Biological_Process_2021	substantia nigra development (GO:0021762)	1/43	0.1060121428192819	0.1564084076569712	0	0	9.293183940242765	20.85577860728659	PLP1
GO_Biological_Process_2021	positive regulation of protein modification process (GO:0031401)	2/214	0.1068061527946645	0.1573127911501076	0	0	3.72377358490566	8.329112373818752	APP;FMR1
GO_Biological_Process_2021	cation transmembrane transport (GO:0098655)	1/44	0.1083415155835148	0.1579677467148899	0	0	9.076607387140903	20.172459116514425	TRPM1
GO_Biological_Process_2021	neurotransmitter secretion (GO:0007269)	1/44	0.1083415155835148	0.1579677467148899	0	0	9.076607387140903	20.172459116514425	GRM4
GO_Biological_Process_2021	positive regulation of biosynthetic process (GO:0009891)	1/44	0.1083415155835148	0.1579677467148899	0	0	9.076607387140903	20.172459116514425	GRIN1
GO_Biological_Process_2021	lymphocyte chemotaxis (GO:0048247)	1/44	0.1083415155835148	0.1579677467148899	0	0	9.076607387140903	20.172459116514425	CX3CL1
GO_Biological_Process_2021	positive regulation of receptor-mediated endocytosis (GO:0048260)	1/44	0.1083415155835148	0.1579677467148899	0	0	9.076607387140903	20.172459116514425	FMR1
GO_Biological_Process_2021	metal ion homeostasis (GO:0055065)	1/44	0.1083415155835148	0.1579677467148899	0	0	9.076607387140903	20.172459116514425	GRIN1
GO_Biological_Process_2021	cellular response to radiation (GO:0071478)	1/45	0.1106649354025281	0.1605472935973238	0	0	8.869875222816399	19.524797248161324	TRPM1
GO_Biological_Process_2021	positive regulation of nervous system development (GO:0051962)	1/45	0.1106649354025281	0.1605472935973238	0	0	8.869875222816399	19.524797248161324	GRID2
GO_Biological_Process_2021	zymogen activation (GO:0031638)	1/45	0.1106649354025281	0.1605472935973238	0	0	8.869875222816399	19.524797248161324	GRIN2A
GO_Biological_Process_2021	cellular response to lipid (GO:0071396)	2/219	0.1109742750293138	0.1607277416674562	0	0	3.63705069124424	7.995899046051275	PTK2B;SSTR1
GO_Biological_Process_2021	negative regulation of tumor necrosis factor production (GO:0032720)	1/46	0.1129824171805816	0.1628220904310538	0	0	8.672331154684096	18.910218175570737	CX3CL1
GO_Biological_Process_2021	interleukin-12-mediated signaling pathway (GO:0035722)	1/46	0.1129824171805816	0.1628220904310538	0	0	8.672331154684096	18.910218175570737	PLCB1
GO_Biological_Process_2021	positive regulation of smooth muscle cell proliferation (GO:0048661)	1/46	0.1129824171805816	0.1628220904310538	0	0	8.672331154684096	18.910218175570737	CX3CL1
GO_Biological_Process_2021	polyol metabolic process (GO:0019751)	1/47	0.1152939757922138	0.1653308002696927	0	0	8.483375959079284	18.32638344153777	PLCB1
GO_Biological_Process_2021	epidermal growth factor receptor signaling pathway (GO:0007173)	1/47	0.1152939757922138	0.1653308002696927	0	0	8.483375959079284	18.32638344153777	PTK2B
GO_Biological_Process_2021	positive regulation of cell-cell adhesion (GO:0022409)	1/47	0.1152939757922138	0.1653308002696927	0	0	8.483375959079284	18.32638344153777	CX3CL1
GO_Biological_Process_2021	cellular response to interleukin-12 (GO:0071349)	1/48	0.1175996260670511	0.1669837827651429	0	0	8.302461410095953	17.771164785812676	PLCB1
GO_Biological_Process_2021	negative regulation of tumor necrosis factor superfamily cytokine production (GO:1903556)	1/48	0.1175996260670511	0.1669837827651429	0	0	8.302461410095953	17.771164785812676	CX3CL1
GO_Biological_Process_2021	regulation of protein metabolic process (GO:0051246)	1/48	0.1175996260670511	0.1669837827651429	0	0	8.302461410095953	17.771164785812676	APP
GO_Biological_Process_2021	positive regulation of endocytosis (GO:0045807)	1/48	0.1175996260670511	0.1669837827651429	0	0	8.302461410095953	17.771164785812676	CLN3
GO_Biological_Process_2021	inositol phosphate metabolic process (GO:0043647)	1/48	0.1175996260670511	0.1669837827651429	0	0	8.302461410095953	17.771164785812676	PLCB1
GO_Biological_Process_2021	myelination (GO:0042552)	1/48	0.1175996260670511	0.1669837827651429	0	0	8.302461410095953	17.771164785812676	PLP1
GO_Biological_Process_2021	cellular defense response (GO:0006968)	1/49	0.1198993828458443	0.1685963813803215	0	0	8.129084967320262	17.242621342986663	PTK2B
GO_Biological_Process_2021	positive regulation of actin filament polymerization (GO:0030838)	1/49	0.1198993828458443	0.1685963813803215	0	0	8.129084967320262	17.242621342986663	PTK2B
GO_Biological_Process_2021	regulation of smooth muscle cell proliferation (GO:0048660)	1/49	0.1198993828458443	0.1685963813803215	0	0	8.129084967320262	17.242621342986663	CX3CL1
GO_Biological_Process_2021	response to glucose (GO:0009749)	1/49	0.1198993828458443	0.1685963813803215	0	0	8.129084967320262	17.242621342986663	KCNB1
GO_Biological_Process_2021	response to hydrogen peroxide (GO:0042542)	1/49	0.1198993828458443	0.1685963813803215	0	0	8.129084967320262	17.242621342986663	FYN
GO_Biological_Process_2021	positive regulation of reactive oxygen species metabolic process (GO:2000379)	1/49	0.1198993828458443	0.1685963813803215	0	0	8.129084967320262	17.242621342986663	GRIN1
GO_Biological_Process_2021	apoptotic process (GO:0006915)	2/231	0.1211493139530805	0.1700787622378465	0	0	3.444366812227074	7.270133509264021	APP;PTK2B
GO_Biological_Process_2021	chloride transmembrane transport (GO:1902476)	1/50	0.1221932608707862	0.1709918578046912	0	0	7.962785114045618	16.738979733033663	SLC1A1
GO_Biological_Process_2021	neuron migration (GO:0001764)	1/50	0.1221932608707862	0.1709918578046912	0	0	7.962785114045618	16.738979733033663	CDK5R1
GO_Biological_Process_2021	regulation of interleukin-12 production (GO:0032655)	1/51	0.1244812748608983	0.1730787645665931	0	0	7.80313725490196	16.25861660572103	PLCB1
GO_Biological_Process_2021	regulation of protein modification process (GO:0031399)	1/51	0.1244812748608983	0.1730787645665931	0	0	7.80313725490196	16.25861660572103	GRM5
GO_Biological_Process_2021	positive regulation of actin filament bundle assembly (GO:0032233)	1/51	0.1244812748608983	0.1730787645665931	0	0	7.80313725490196	16.25861660572103	CX3CL1
GO_Biological_Process_2021	inositol lipid-mediated signaling (GO:0048017)	1/51	0.1244812748608983	0.1730787645665931	0	0	7.80313725490196	16.25861660572103	PLCB1
GO_Biological_Process_2021	negative regulation of cellular biosynthetic process (GO:0031327)	1/52	0.1267634395529131	0.1748530618594945	0	0	7.649750096116878	15.800043308065256	FYN
GO_Biological_Process_2021	negative regulation of protein metabolic process (GO:0051248)	1/52	0.1267634395529131	0.1748530618594945	0	0	7.649750096116878	15.800043308065256	PRNP
GO_Biological_Process_2021	positive regulation of developmental growth (GO:0048639)	1/52	0.1267634395529131	0.1748530618594945	0	0	7.649750096116878	15.800043308065256	PLCB1
GO_Biological_Process_2021	sprouting angiogenesis (GO:0002040)	1/52	0.1267634395529131	0.1748530618594945	0	0	7.649750096116878	15.800043308065256	PTK2B
GO_Biological_Process_2021	positive regulation of protein localization to plasma membrane (GO:1903078)	1/52	0.1267634395529131	0.1748530618594945	0	0	7.649750096116878	15.800043308065256	CLN3
